posting_id,공사명,종목,대업종,발주처,지역약칭,기초금액,추정가격,예정가격,예정가격사정률,1순위금액,1순위사정률,1순위업체,참여업체수,개찰일,검색지역,연차구분
[R25BK00623470-000],기초 A값 순공사 미남교차로 일원 폐상수도관 철거(충진)공사 [R25BK00623470-000],상.하수도,상.하수도,부산광역시,부산,"419,080,000","380,981,818","419,924,475",0.20150,"374,665,990",0.21244,주식회사 일진토건,303,25/02/13 11:00,부산,1~2년전
[R25BK00616102-001],정정 기초 A값 순공사 2025년 하수도 소파수선공사(단가계약) [R25BK00616102-001],철콘/상.하수도,철콘/상.하수도,부산광역시 영도구,부산,"240,000,000","218,181,818","240,988,800",0.41200,"213,114,990",0.41755,태진건설주식회사,370,25/02/13 11:00,부산,1~2년전
[R25BK00615572-000],수의 실적 2025년 배수지 재염소투입설비 유지관리용역 [R25BK00615572-000],기계설비/상.하수도,기계가스설비/상.하수도,부산광역시 상수도사업본부 시설관리사업소,부산,"96,500,000","87,727,273","95,454,700",-1.08322,"84,500,000",-0.49459,주식회사 하이클로,11,25/02/13 11:00,부산,1~2년전
[R25BK00622319-000],기초 A값 수의 2025년 관내 도로안전시설 정비공사(단가계약) (재입찰) [R25BK00622319-000],포장/금속구조물.창호.온실,지반조성.포장/금속창호.지붕건축물조립,부산광역시 기장군,부산,"100,000,000","90,909,091","99,100,250",-0.89975,"87,597,080",-0.75110,가산조경개발,9,25/02/12 17:00,부산,1~2년전
[R25BK00622023-000],기초 A값 수의 2025년 화명정수장 침전지 슬러지 제거공사 [R25BK00622023-000],상.하수도,상.하수도,부산광역시 상수도사업본부 화명정수사업소,부산,"166,601,000","151,455,483","165,669,750",-0.55898,"146,751,600",-0.53193,무성토건(주),340,25/02/12 13:00,부산,1~2년전
[R25BK00623813-000],기초 A값 순공사 상호진출 2025년 오수관로 유지관리 긴급보수 단가계약 공사(동부권) [R25BK00623813-000],토목/토건/철콘/포장/토공/상.하수도/보링.그라우팅.파일,철콘/지반조성.포장/상.하수도,부산환경공단관로사업소,부산,"1,474,986,000","1,340,896,364","1,479,396,250",0.29900,"1,293,456,770",0.31540,주식회사 일성엔지니어링,177,25/02/12 11:00,부산,1~2년전
[R25BK00622762-000],"기초 A값 수의 상호진출 일광 원당마을 지구단위계획도로(소2-250,476호선) 개설공사 [R25BK00622762-000]",토목/토건/포장/토공/상.하수도/보링.그라우팅.파일,지반조성.포장/상.하수도,부산광역시 기장군,부산,"268,070,000","243,700,000","270,152,950",0.77701,"239,181,700",0.81442,거북건설(주),251,25/02/12 11:00,부산,1~2년전
[R25BK00622626-000],기초 A값 수의 상습침수지역 하수도 준설공사 [R25BK00622626-000],상.하수도,상.하수도,부산광역시 남구,부산,"179,540,000","163,218,182","180,295,450",0.42076,"159,235,800",0.42126,(주)삼우특수개발,61,25/02/12 11:00,부산,1~2년전
[R25BK00622411-000],기초 A값 순공사 2025년 남구 하수관로 준설공사(단가계약) [R25BK00622411-000],상.하수도,상.하수도,부산광역시 남구,부산,"929,350,000","844,863,636","932,214,775",0.30825,"823,436,800",0.32590,동아개발,52,25/02/12 11:00,부산,1~2년전
[R25BK00622010-000],기초 A값 순공사 상호진출 2025년 관내 하수시설 정비공사(단가계약) [R25BK00622010-000],철콘/상.하수도/토목/토건,철콘/상.하수도,부산광역시 남구,부산,"800,000,000","727,272,727","807,368,000",0.92100,"713,535,200",0.96018,대하씨엔디(주),130,25/02/12 11:00,부산,1~2년전
[R25BK00620429-000],기초 A값 순공사 2025년 연제구 소규모 하수시설 준설공사(단가계약) [R25BK00620429-000],상.하수도,상.하수도,부산광역시 연제구,부산,"256,000,000","232,727,273","254,666,300",-0.52098,"225,099,260",-0.51217,가람포장건설(주),60,25/02/12 11:00,부산,1~2년전
[R25BK00618903-000],기초 A값 순공사 2025년 영도사업소 상수도 바로서비스팀 운영사업(단가계약) [R25BK00618903-000],상.하수도,상.하수도,부산광역시,부산,"660,323,200","600,293,818","666,322,300",0.90850,"589,100,740",0.91065,주식회사국제기산,282,25/02/12 11:00,부산,1~2년전
[R25BK00616524-000],기초 A값 순공사 2025년 디지털계량기 교체공사 [R25BK00616524-000],상.하수도,상.하수도,부산광역시,부산,"659,970,000","599,972,727","657,013,375",-0.44800,"582,986,000",-0.43258,보명건설(주),279,25/02/12 11:00,부산,1~2년전
[R25BK00620003-000],연기 기초 A값 수의 2025년 정관읍 일원 소규모 도로정비공사(단가계약) [R25BK00620003-000],철콘/포장/상.하수도,철콘/지반조성.포장/상.하수도,부산광역시 기장군,부산,"99,979,000","90,890,000","100,395,700",0.41678,"88,758,357",0.56083,주식회사 경진씨엔씨,82,25/02/11 14:30,부산,1~2년전
[R25BK00619299-000],연기 기초 A값 수의 해운대해변로298번길 일원 보도신설사업 [R25BK00619299-000],포장/토공/보링.그라우팅.파일,지반조성.포장,부산광역시 해운대구,부산,"102,980,000","93,618,182","102,675,225",-0.29596,"90,753,000",-0.29024,주식회사 태인산업개발,277,25/02/11 14:30,부산,1~2년전
[R25BK00617487-000],연기 A값 수의 2025년 하수도 준설공사(단가계약) [R25BK00617487-000],상.하수도,상.하수도,부산광역시 사하구,부산,"153,000,000","139,091,000","151,031,700",-1.28648,"133,675,170",-1.15261,호인건설주식회사,64,25/02/11 14:30,부산,1~2년전
[R25BK00617485-000],연기 기초 A값 순공사 2025년 하수관로 정비공사(단가계약-2공구) [R25BK00617485-000],상.하수도,상.하수도,부산광역시 서구,부산,"250,000,000","227,272,727","248,908,750.01",-0.43650,"220,021,870",-0.43641,주식회사 세훈건설,310,25/02/11 14:30,부산,1~2년전
[R25BK00617402-000],연기 A값 수의 2025년 하수도 소규모수선공사(단가계약) [R25BK00617402-000],상.하수도,상.하수도,부산광역시 사하구,부산,"150,000,000","136,363,640","150,722,625",0.48175,"133,205,426",0.48869,삼일건설주식회사,337,25/02/11 14:30,부산,1~2년전
[R25BK00617294-000],연기 기초 A값 순공사 2025년 하수시설 정비공사(단가계약) [R25BK00617294-000],상.하수도,상.하수도,부산광역시 사상구,부산,"300,000,000","272,727,273","304,177,500",1.39250,"268,998,000",1.45329,주식회사 주일건설,303,25/02/11 14:30,부산,1~2년전
[R25BK00616723-000],연기 A값 수의 2025년 하수도 정비공사(단가계약) [R25BK00616723-000],상.하수도,상.하수도,부산광역시 사하구,부산,"150,000,000","136,363,640","150,013,500",0.00900,"132,579,000",0.01275,주식회사 지심건설,333,25/02/11 14:30,부산,1~2년전
[R25BK00616207-000],연기 기초 A값 수의 대저1동 우창팰리스 일원 도로개설공사 2차 [R25BK00616207-000],철콘/포장,철콘/지반조성.포장,부산광역시 강서구,부산,"97,762,000","88,874,545","98,683,450",0.94254,"87,684,947",0.97310,일강건설(주),104,25/02/11 14:30,부산,1~2년전
[R25BK00614511-000],연기 기초 A값 수의 낙동제방 위험도로 보행환경 개선공사 [R25BK00614511-000],포장,지반조성.포장,부산광역시 사상구,부산,"175,130,000","159,209,091","175,888,800",0.43327,"155,514,760",0.43826,주식회사 새금정,235,25/02/11 14:30,부산,1~2년전
[R25BK00613462-000],연기 기초 A값 수의 시랑로 176 일원 보도정비공사 [R25BK00613462-000],포장,지반조성.포장,부산광역시 북구,부산,"98,110,000","89,190,909","99,300,850",1.21379,"87,822,000",1.23410,가산조경개발,233,25/02/11 14:30,부산,1~2년전
[R25BK00613312-000],연기 기초 A값 수의 덕천동 덕천제일교회 주변 상수도관 교체공사 [R25BK00613312-000],상.하수도,상.하수도,부산광역시 상수도사업본부 북부사업소,부산,"112,818,000","102,561,819","113,041,700",0.19828,"99,992,450",0.20098,주식회사 다경건설산업,343,25/02/11 14:30,부산,1~2년전
[R25BK00612405-000],연기 기초 A값 순공사 상호진출 2025년 경남지역 수문조사시설 192개소 유지보수공사 [R25BK00612405-000],토목/토건/상.하수도/금속구조물.창호.온실/지붕판금.건축물조립,상.하수도/금속창호.지붕건축물조립,환경부 낙동강홍수통제소,부산/대구/울산/경북/경남,"805,000,000","731,818,182","811,848,575",0.85075,"717,995,000",0.85404,덕일종합건설 주식회사,"1,642",25/02/11 14:30,부산,1~2년전
[R25BK00609702-000],연기 기초 A값 순공사 2025년 중동부사업소 상수도 바로서비스팀 운영사업(단가계약) [R25BK00609702-000],상.하수도,상.하수도,부산광역시,부산,"542,321,000","493,019,091","542,312,925",-0.00149,"479,486,822",0.00225,주식회사 오주산업,288,25/02/11 14:30,부산,1~2년전
[R25BK00607848-000],연기 기초 A값 순공사 2025년 해운대사업소 상수도 바로서비스팀 운영사업(단가계약) [R25BK00607848-000],상.하수도,상.하수도,부산광역시,부산,"558,420,000","507,654,545","558,509,400",0.01600,"493,672,900",0.01602,주식회사 다원건설,287,25/02/11 14:30,부산,1~2년전
[R25BK00616259-000],기초 A값 수의 실적 2025년 상반기 탈황설비 탈황제 교체공사 *실적 제출 필요 [R25BK00616259-000],기계설비/상.하수도,기계가스설비/상.하수도,부산환경공단 수영사업단,부산,"62,851,000","57,137,273","62,610,825",-0.38214,"55,247,090",-0.14120,케이뉴텍(주),9,25/02/10 13:00,부산,1~2년전
[R25BK00616592-002],정정 기초 A값 수의 2025년 도로굴착 복구공사(단가계약) [R25BK00616592-002],포장,지반조성.포장,부산광역시 동래구,부산,"100,000,000","90,384,233","99,441,000",-0.55900,"87,905,400",-0.55822,서연건설(주),232,25/02/10 11:00,부산,1~2년전
[R25BK00616437-000],기초 A값 수의 2025년 교통안전시설물 정비공사(단가계약) [R25BK00616437-000],포장/금속구조물.창호.온실,지반조성.포장/금속창호.지붕건축물조립,부산광역시 기장군,부산,"90,000,000","81,818,181","90,369,450",0.41050,"79,734,590",0.46453,재흥건설 주식회사,11,25/02/10 11:00,부산,1~2년전
[R25BK00616368-000],기초 A값 수의 2025년 관내 하수관로 준설공사(2구역) 단가계약 [R25BK00616368-000],상.하수도,상.하수도,부산광역시 기장군,부산,"575,400","523,090","572,948.81",-0.42600,"506,140",-0.40160,(주)부성건설,61,25/02/10 11:00,부산,1~2년전
[R25BK00616299-000],기초 A값 수의 2025년 관내 하수관로 준설공사(1구역) 단가계약 [R25BK00616299-000],상.하수도,상.하수도,부산광역시 기장군,부산,"575,400","523,090","579,915.46",0.78475,"513,508",1.05774,창비토건 주식회사,61,25/02/10 11:00,부산,1~2년전
[R25BK00615538-000],기초 A값 수의 2025년 도로굴착 복구공사(단가계약) [R25BK00615538-000],포장,지반조성.포장,부산광역시 북구,부산,"200,000,000","181,818,182","201,735,000",0.86750,"179,340,890",0.90749,주식회사 이담건설,236,25/02/10 11:00,부산,1~2년전
[R25BK00615441-000],기초 A값 순공사 2025년 하수관로 정비공사(단가계약-1공구) [R25BK00615441-000],상.하수도,상.하수도,부산광역시 서구,부산,"250,000,000","227,272,727","250,491,875.01",0.19675,"221,439,300",0.20975,앤드건설(주),306,25/02/10 11:00,부산,1~2년전
[R25BK00606069-000],기초 A값 순공사 2025년 연제구 소규모 하수시설 보수공사(단가계약) [R25BK00606069-000],철콘/상.하수도,철콘/상.하수도,부산광역시 연제구,부산,"349,711,000","317,919,091","348,566,625",-0.32724,"308,051,000",-0.32000,청록건설(주),106,25/02/10 11:00,부산,1~2년전
[R25BK00605921-000],기초 A값 순공사 신선마을 환경정비(포장) 공사 [R25BK00605921-000],포장,지반조성.포장,부산광역시 영도구,부산,"329,750,000","299,772,728","330,980,000",0.37300,"292,444,000",0.40100,(주)이화기술단,214,25/02/10 11:00,부산,1~2년전
[R25BK00612741-000],A값 수의 2025년 관내 하수관로 준설공사(단가계약) [R25BK00612741-000],상.하수도,상.하수도,부산광역시 서구,부산,"69,496,000","63,178,182","69,919,925.61",0.61000,"61,811,963",0.76170,미도개발주식회사,62,25/02/07 11:00,부산,1~2년전
[R25BK00606064-000],기초 수의 2025년 연제구 소규모 하수시설 CCTV 조사용역(단가계약) [R25BK00606064-000],상.하수도/CCTV용역,상.하수도,부산광역시 연제구,부산,"35,000,000","31,818,182","34,544,075",-1.30265,"30,442,160",-1.16182,호인건설주식회사,39,25/02/07 11:00,부산,1~2년전
[R25BK00599256-000],기초 A값 수의 2025년 해운대구 도로굴착 복구공사(단가계약) [R25BK00599256-000],포장,지반조성.포장,부산광역시 해운대구,부산,"100,000,000","90,909,091","101,016,750",1.01675,"89,242,700",1.03889,(주)우성토건,232,25/02/07 11:00,부산,1~2년전
[R25BK00608534-000],기초 A값 수의 까치고개로103번길 일원 도로정비공사 [R25BK00608534-000],철콘/포장,철콘/지반조성.포장,부산광역시 서구,부산,"28,760,000","26,145,455","28,742,800",-0.05981,"25,405,470",-0.04445,천부건설 주식회사,91,25/02/06 11:00,부산,1~2년전
[R25BK00608524-001],정정 기초 A값 수의 2025년 동래구 도로공동 확인굴착 및 복구공사(단가계약) [R25BK00608524-001],포장,지반조성.포장,부산광역시 동래구,부산,"80,000,000","72,727,273","79,348,600",-0.81425,"70,090,705",-0.77931,범창종합건설 주식회사,228,25/02/06 11:00,부산,1~2년전
[R25BK00608100-000],"기초 A값 수의 2025년 공공하수관로 준설공사[단가계약(초량,좌천)] [R25BK00608100-000]",상.하수도,상.하수도,부산광역시 동구,부산,"85,460,000","77,690,909","85,016,700",-0.51873,"75,053,870",-0.50776,주식회사 산울건설,59,25/02/06 11:00,부산,1~2년전
[R25BK00606847-000],기초 A값 수의 연산중학교 인조잔디 운동장 조성공사 소액수의 견적제출 안내공고 [R25BK00606847-000],포장,지반조성.포장,부산광역시동부교육청 연산중학교,부산,"26,860,000","24,418,182","26,834,050",-0.09662,"23,625,800",-0.08765,(주)우리건설산업,195,25/02/06 11:00,부산,1~2년전
[R25BK00605498-000],기초 A값 순공사 2025년 관내 공공하수관로 준설공사(단가계약) [R25BK00605498-000],상.하수도,상.하수도,부산광역시 중구,부산,"247,030,000","224,572,728","246,269,200",-0.30798,"217,482,900",-0.29023,주식회사금평산업개발,60,25/02/06 11:00,부산,1~2년전
[R25BK00599417-000],기초 A값 순공사 특허 2025년 구포대교 교면포장 보수공사 [R25BK00599417-000],포장,지반조성.포장,부산광역시,부산,"637,170,000","577,874,728","639,314,100",0.33650,"565,670,801",0.36540,주식회사유일건설산업,191,25/02/06 11:00,부산,1~2년전
[R25BK00604032-000],기초 A값 수의 특허 과정로41번길 58일원 외 3개소 노후하수관로 정비공사 [R25BK00604032-000],철콘/상.하수도,철콘/상.하수도,부산광역시 수영구,부산,"199,080,000","180,981,818","198,623,175",-0.22947,"175,303,500",-0.21312,(주)동서이엔지,402,25/02/05 11:00,부산,1~2년전
[R25BK00603933-000],기초 A값 수의 2025년 동부산권역 아스팔트포장 긴급소파 보수공사 [R25BK00603933-000],포장,지반조성.포장,부산광역시 건설안전시험사업소,부산,"99,000,000","90,000,000","99,234,675",0.23704,"87,534,520",0.23769,주식회사 두문건설,233,25/02/05 11:00,부산,1~2년전
[R25BK00603886-000],기초 A값 수의 2025년 중부산권역 아스팔트포장 긴급소파 보수공사 [R25BK00603886-000],포장,지반조성.포장,부산광역시 건설안전시험사업소,부산,"99,000,000","90,000,000","99,019,850",0.02005,"87,348,900",0.02401,주식회사 광평산업개발,236,25/02/05 11:00,부산,1~2년전
